4	925	53	280	477	302	161.730000000000	33.0900000000000
6	925	53	280	467	299	171.150000000000	31.6500000000000
10	925	53	280	447	298	158.020000000000	28.2200000000000
18	925	53	280	443	297	169.060000000000	26.5300000000000
16	925	53	280	433	297	145.620000000000	19.1000000000000
22	925	53	280	418	297	134.110000000000	15.1700000000000
19	925	53	280	394	297	116.040000000000	24.4600000000000
16	925	53	280	384	297	116.030000000000	24.4600000000000
9	925	53	280	364	299	101.560000000000	28.1800000000000
1	925	53	280	340	299	101.520000000000	28.1800000000000
-4	925	53	280	306	300	105.830000000000	40.1300000000000
-7	925	53	280	276	299	118.880000000000	43.9100000000000
-11	925	53	280	257	296	128.580000000000	42.0200000000000
1	925	53	280	233	296	133.640000000000	37.7500000000000
14	925	53	280	204	293	133.530000000000	37.7200000000000
26	925	53	280	180	293	122.340000000000	39.0300000000000
94	925	53	280	155	293	122.260000000000	39.0100000000000
56	930	51	280	131	292	115.350000000000	36.5900000000000
48	930	51	280	93	288	118.270000000000	43.7900000000000
78	930	51	280	70	252	136.810000000000	56.1800000000000
96	935	48	280	84	248	151.810000000000	46.2800000000000
28	935	48	280	104	252	190.670000000000	30.9700000000000
13	935	48	280	104	252	253.290000000000	17.3700000000000
3	940	45	280	104	252	270.250000000000	11.0800000000000
12	940	45	280	94	250	90.2500000000000	5.54000000000000
14	940	45	280	88	242	114.850000000000	12.1800000000000
9	950	40	280	79	238	107.210000000000	17.3700000000000
9	950	40	280	93	236	151.580000000000	11.5600000000000
18	950	40	280	68	220	107.140000000000	17.3700000000000
10	960	38	280	71	208	121.520000000000	19.4500000000000
4	960	38	280	76	197	110.210000000000	29.4800000000000
-5	960	38	280	83	188	132.480000000000	22.4900000000000
-11	970	33	280	93	173	124.420000000000	26.8300000000000
-17	970	33	280	95	167	114.520000000000	24.3400000000000
-24	970	33	280	103	154	100.330000000000	28.1500000000000
-25	975	30	250	108	149	90	22.1500000000000
-28	975	30	250	98	138	65.6400000000000	24.3300000000000
-27	975	30	250	94	124	39.6900000000000	26.0600000000000
-26	980	28	250	123	115	54.1900000000000	34.1900000000000
-23	980	28	250	140	108	65.8400000000000	36.4700000000000
-26	980	28	250	150	107	81.6400000000000	33.6100000000000
-24	985	25	200	172	104	79.9900000000000	28.1400000000000
-24	985	25	200	191	100	59.4600000000000	19.3600000000000
-23	985	25	200	201	97	59.4600000000000	19.3600000000000
2	925	51	250	396	317	134.270000000000	7.57000000000000
-4	925	51	250	381	317	134.270000000000	7.57000000000000
-5	925	51	250	381	317	134.270000000000	7.57000000000000
-4	925	51	250	366	317	134.250000000000	15.1300000000000
0	925	51	250	358	318	116.250000000000	12.2200000000000
2	925	51	250	343	318	123.070000000000	19.5600000000000
5	925	51	250	328	318	123.020000000000	19.5500000000000
7	925	51	250	313	319	134.090000000000	22.6600000000000
9	925	51	250	306	320	122.950000000000	19.5400000000000
10	925	51	250	291	321	122.900000000000	19.5300000000000
6	925	51	250	276	321	122.840000000000	19.5300000000000
18	925	51	250	268	319	145.370000000000	18.9400000000000
10	925	51	250	253	320	145.320000000000	18.9200000000000
8	925	51	250	253	320	152.690000000000	11.6300000000000
11	925	51	250	245	318	152.650000000000	11.6300000000000
13	925	51	250	238	317	181.080000000000	10.2100000000000
21	925	51	250	238	317	181.080000000000	10.2100000000000
23	925	51	250	230	319	133.710000000000	7.54000000000000
28	925	51	250	223	317	133.670000000000	7.53000000000000
28	925	51	250	208	317	133.650000000000	15.0700000000000
30	925	51	250	201	315	161.080000000000	16.2700000000000
30	925	51	250	194	313	161.040000000000	16.2700000000000
25	925	51	250	194	313	180.930000000000	10.2000000000000
22	925	51	250	179	313	152.360000000000	11.6000000000000
31	925	51	250	179	313	133.480000000000	7.53000000000000
21	925	51	250	164	313	133.450000000000	15.0500000000000
16	925	51	250	149	313	133.390000000000	15.0500000000000
21	935	48	250	142	310	144.830000000000	18.8700000000000
21	935	48	250	134	312	133.330000000000	15.0400000000000
26	935	48	250	127	309	152.150000000000	11.5800000000000
26	935	48	250	127	309	133.260000000000	7.52000000000000
27	935	48	250	112	309	152.090000000000	11.5700000000000
30	935	48	250	106	304	152.050000000000	11.5700000000000
38	935	48	250	106	304	152.050000000000	11.5700000000000
46	935	48	250	106	304	180.640000000000	5.08000000000000
52	935	48	250	106	304	0	0
45	935	48	250	106	304	0	0
25	935	48	250	106	304	0	0
26	935	48	250	97	308	90.6200000000000	5.54000000000000
25	935	48	250	97	308	90.6200000000000	5.54000000000000
27	935	48	250	82	307	115.200000000000	12.1800000000000
30	935	48	250	67	305	133.040000000000	15.0200000000000
40	935	48	250	52	303	133.010000000000	22.5200000000000
53	935	48	250	45	281	151.830000000000	23.0900000000000
53	935	48	250	44	268	165.160000000000	20.9900000000000
50	940	45	250	46	255	180.420000000000	20.2400000000000
36	940	45	250	59	249	200.390000000000	16.1600000000000
29	940	45	250	59	249	209.020000000000	11.5400000000000
18	960	38	250	78	262	270.330000000000	16.6100000000000
8	960	38	250	78	262	294.900000000000	12.1800000000000
1	960	38	250	66	269	331.670000000000	11.5500000000000
-3	965	35	250	55	268	65.7700000000000	12.1800000000000
3	965	35	250	23	291	70.2900000000000	29.4800000000000
16	965	35	250	16	137	97.7800000000000	39.1000000000000
-1	965	35	250	25	118	97.7800000000000	39.1000000000000
0	965	35	250	50	117	114.820000000000	36.5100000000000
-1	965	35	250	64	120	114.730000000000	24.3300000000000
2	970	33	250	83	138	146.780000000000	30.1400000000000
1	970	33	250	83	138	164.810000000000	20.8500000000000
-3	970	33	250	91	143	180.170000000000	20.0900000000000
-7	970	33	250	76	163	253.270000000000	17.3600000000000
-5	970	33	250	63	170	270.130000000000	22.1500000000000
-2	970	33	250	62	148	312.350000000000	14.9600000000000
-7	975	30	250	91	133	77.3200000000000	22.7200000000000
-5	975	30	250	113	137	106.920000000000	34.7200000000000
-1	975	30	250	113	137	124.330000000000	26.7900000000000
3	975	30	250	113	137	151.180000000000	11.4600000000000
7	975	30	250	113	137	0	0
4	975	30	250	121	140	180.020000000000	5.01000000000000
3	975	30	250	121	140	180.020000000000	5.01000000000000
1	975	30	250	121	140	180.020000000000	5.01000000000000
-3	975	30	250	121	133	47.8800000000000	7.47000000000000
-4	975	30	250	129	130	65.6900000000000	12.1600000000000
-2	975	30	250	138	127	73.2500000000000	17.3500000000000
-7	975	30	250	147	124	90.0400000000000	16.6200000000000
-13	975	30	250	142	121	65.7700000000000	12.1500000000000
-12	975	30	250	147	115	48.0300000000000	14.9200000000000
-11	975	30	250	153	110	36.6000000000000	18.6300000000000
-12	975	30	250	161	105	48.1400000000000	22.3700000000000
-13	975	30	250	168	98	40.0200000000000	25.9600000000000
-13	975	30	250	167	94	29.3300000000000	22.8100000000000
-10	975	30	200	178	88	24.3200000000000	27.2500000000000
-11	975	30	200	189	85	29.5100000000000	22.7800000000000
-12	975	30	200	202	82	40.3300000000000	25.9200000000000
-11	975	30	200	205	77	29.6700000000000	22.7700000000000
-11	975	30	200	216	78	0.700000000000000	14.8900000000000
-10	975	30	200	219	75	0.700000000000000	14.8900000000000
11	970	33	200	565	313	181.640000000000	10.4000000000000
12	970	33	200	558	312	181.640000000000	10.4000000000000
11	970	33	200	552	311	181.640000000000	10.4000000000000
8	970	33	200	539	310	181.600000000000	20.8000000000000
5	970	33	200	532	309	181.560000000000	20.8000000000000
2	970	33	200	524	309	161.960000000000	16.5500000000000
2	965	35	200	502	308	146.030000000000	19.1300000000000
2	965	35	200	478	309	126.510000000000	27.1100000000000
2	965	35	200	463	309	134.520000000000	30.3800000000000
4	965	35	200	433	308	128.150000000000	34.6200000000000
8	965	35	200	421	306	148.590000000000	30.7700000000000
10	965	35	200	406	306	148.540000000000	30.7500000000000
15	960	38	220	394	303	169.110000000000	26.4300000000000
19	960	38	220	379	303	152.950000000000	23.4500000000000
22	960	38	220	365	303	152.900000000000	23.4300000000000
23	960	38	220	345	301	142.200000000000	26.5000000000000
22	960	38	220	325	298	148.190000000000	30.6700000000000
21	960	38	220	306	296	152.680000000000	35.0900000000000
22	948	43	220	298	292	161.150000000000	32.8100000000000
22	948	43	220	294	290	168.670000000000	26.3200000000000
21	948	43	220	288	287	180.750000000000	25.7200000000000
22	948	43	220	274	285	165.620000000000	21.3000000000000
18	948	43	220	272	283	165.580000000000	21.3000000000000
27	948	43	220	259	281	144.900000000000	18.9800000000000
20	948	43	220	237	282	122.290000000000	19.5300000000000
14	948	43	220	223	278	125.320000000000	26.9700000000000
13	948	43	220	210	273	133.260000000000	30.1900000000000
13	948	43	220	188	267	144.630000000000	37.8700000000000
21	948	43	220	189	264	147.380000000000	30.5000000000000
26	948	43	220	195	255	160.430000000000	32.6200000000000
43	955	40	220	177	250	156.770000000000	27.8300000000000
18	955	40	220	171	245	147.120000000000	30.4500000000000
26	955	40	220	156	238	119.030000000000	31.6300000000000
27	965	35	220	144	230	118.950000000000	31.6200000000000
26	965	35	220	143	224	118.890000000000	31.6200000000000
23	965	35	220	188	220	169.640000000000	31.0300000000000
23	970	33	220	196	218	190.160000000000	31.0100000000000
13	970	33	220	198	214	190.130000000000	30.9900000000000
14	970	33	220	199	203	132.240000000000	30.0600000000000
13	970	33	220	192	197	114.310000000000	36.5500000000000
15	970	33	220	209	192	121.030000000000	38.9300000000000
3	970	33	220	216	189	124	26.8600000000000
-1	970	33	220	225	186	140.140000000000	26.1800000000000
-7	970	33	220	234	180	123.850000000000	26.8400000000000
-7	970	33	220	235	174	109.470000000000	29.4800000000000
-9	970	33	220	248	169	106.270000000000	34.7300000000000
-12	970	33	220	262	165	106.200000000000	34.7300000000000
-16	970	33	220	278	161	113.720000000000	36.5000000000000
-20	975	30	220	295	158	113.630000000000	36.4900000000000
-20	975	30	220	327	158	131.310000000000	37.3500000000000
-22	975	30	220	349	157	142.680000000000	37.3200000000000
-22	980	28	220	372	157	153.630000000000	38.7300000000000
-24	980	28	220	390	154	137.340000000000	33.3800000000000
-21	980	28	220	409	152	124.620000000000	34.1500000000000
-22	988	23	220	417	153	122.800000000000	26.7500000000000
-25	988	23	220	431	152	119.470000000000	19.3800000000000
-23	988	23	220	445	151	119.470000000000	19.3800000000000
1	985	25	120	437	291	104.020000000000	22.7600000000000
2	985	25	120	416	292	104.020000000000	22.7600000000000
4	985	25	120	392	292	104.020000000000	22.7600000000000
4	980	28	120	371	293	99.7200000000000	33.6400000000000
2	980	28	120	336	293	105.780000000000	40.1300000000000
2	980	28	120	298	292	110.060000000000	46.9400000000000
4	980	28	120	253	294	111.190000000000	59.1000000000000
4	980	28	120	243	295	109.980000000000	46.9200000000000
6	980	28	120	239	293	111.080000000000	29.5400000000000
6	980	28	120	239	293	133.510000000000	7.55000000000000
4	980	28	120	239	293	180.730000000000	5.12000000000000
8	980	28	120	235	290	180.690000000000	5.12000000000000
11	975	30	120	221	289	152.270000000000	11.6500000000000
15	975	30	120	197	288	133.390000000000	22.6200000000000
19	975	30	120	173	287	119.600000000000	31.6600000000000
22	970	33	120	160	285	119.540000000000	31.6500000000000
21	970	33	120	147	282	125.190000000000	26.9300000000000
23	970	33	120	136	283	122.060000000000	19.4900000000000
16	975	30	100	112	280	115.170000000000	24.3800000000000
14	975	30	100	89	276	110.620000000000	29.5000000000000
9	975	30	100	80	254	132.930000000000	37.5800000000000
6	985	25	100	74	244	139.230000000000	33.6900000000000
5	985	25	100	69	233	147.070000000000	30.3100000000000
3	985	25	100	61	226	121.620000000000	19.4600000000000
1	990	23	100	62	212	121.560000000000	19.4500000000000
1	990	23	100	62	212	114.740000000000	12.1800000000000
2	990	23	100	57	203	114.720000000000	12.1800000000000
0	990	23	100	53	192	90.1700000000000	11.0800000000000
-1	990	23	100	52	180	90.1700000000000	16.6100000000000
-4	990	23	100	52	180	90.1700000000000	11.0800000000000
-9	990	23	100	72	180	151.370000000000	11.5100000000000
-11	990	23	100	85	165	143.870000000000	18.7400000000000
-13	990	23	100	103	154	132.360000000000	29.9400000000000
-11	990	23	100	122	147	114.450000000000	36.5000000000000
-8	990	23	100	143	142	114.370000000000	36.4900000000000
-7	990	23	100	165	138	114.290000000000	36.4800000000000
-5	990	23	100	188	135	114.210000000000	36.4700000000000
-3	990	23	100	202	139	131.900000000000	29.8500000000000
-2	990	23	100	225	136	131.810000000000	29.8300000000000
-1	990	23	100	247	134	131.710000000000	29.8100000000000
-2	990	23	100	277	134	120.330000000000	19.3600000000000
-1	990	23	100	292	134	120.330000000000	19.3600000000000
14	925	51	300	638	306	181.540000000000	10.4600000000000
11	925	51	300	632	306	181.540000000000	10.4600000000000
7	925	51	300	626	305	181.540000000000	10.4600000000000
7	925	51	300	620	304	181.520000000000	15.7000000000000
8	925	51	300	611	304	153.560000000000	11.8400000000000
8	925	51	300	611	304	134.790000000000	7.62000000000000
6	925	51	300	587	305	108.890000000000	17.4400000000000
9	925	51	300	581	304	134.720000000000	15.2400000000000
10	925	51	300	572	305	123.560000000000	19.6500000000000
10	925	51	300	553	306	108.840000000000	17.4400000000000
14	925	51	300	529	306	102.050000000000	28.2200000000000
14	925	51	300	520	307	102.050000000000	28.2200000000000
16	925	51	300	505	307	116.530000000000	24.5000000000000
18	925	51	300	496	307	108.750000000000	17.4300000000000
21	925	51	300	478	309	104.580000000000	22.7900000000000
23	925	51	300	461	311	91.4000000000000	27.7300000000000
28	925	51	300	444	312	91.4100000000000	33.2800000000000
32	925	51	300	405	313	106.300000000000	40.1800000000000
37	925	51	300	383	312	123.190000000000	39.1600000000000
40	925	51	300	368	312	134.280000000000	37.8700000000000
38	925	51	300	353	312	142.390000000000	26.4800000000000
40	925	51	300	330	313	126.090000000000	27.0200000000000
40	925	51	300	306	315	120.300000000000	31.7200000000000
33	925	51	300	291	315	120.250000000000	31.7100000000000
33	925	51	300	268	316	120.180000000000	31.7000000000000
35	925	51	300	253	316	125.840000000000	26.9700000000000
42	925	51	300	230	319	120.060000000000	31.6700000000000
43	925	51	300	215	319	125.710000000000	26.9500000000000
52	925	51	300	193	317	133.650000000000	30.1300000000000
52	925	51	300	164	323	127.300000000000	34.3900000000000
82	925	51	300	118	320	137.840000000000	48.7100000000000
97	925	51	300	111	316	138.570000000000	41.2000000000000
183	925	51	300	89	312	155.690000000000	39.2200000000000
172	925	51	300	62	298	160.610000000000	32.3700000000000
164	925	51	300	55	268	165.260000000000	42.0300000000000
131	925	51	300	102	258	202.710000000000	43.8600000000000
76	940	45	300	122	270	245.810000000000	36.5500000000000
67	940	45	300	122	270	270.370000000000	33.2300000000000
62	940	45	300	111	275	340.380000000000	16.2200000000000
58	940	45	300	100	275	65.7300000000000	12.1900000000000
55	940	45	300	79	284	65.7700000000000	24.3700000000000
53	940	45	300	58	289	80.0500000000000	28.1500000000000
50	945	43	300	11	261	96.9200000000000	44.6000000000000
46	945	43	300	54	142	119.030000000000	63.1400000000000
41	945	43	300	71	152	132.640000000000	59.9500000000000
32	960	38	300	94	152	145.710000000000	48.8900000000000
26	960	38	300	112	157	169.680000000000	30.6800000000000
19	960	38	300	117	152	151.190000000000	22.9600000000000
14	965	35	300	135	156	164.550000000000	20.8500000000000
8	965	35	300	140	152	132.110000000000	14.9500000000000
4	965	35	300	140	152	151.030000000000	11.4700000000000
3	975	30	300	151	144	89.8700000000000	16.6200000000000
4	975	30	300	158	141	89.8700000000000	16.6200000000000
4	975	30	300	173	135	89.8700000000000	27.6900000000000
5	980	28	300	189	130	89.8700000000000	27.7000000000000
8	980	28	300	198	128	89.8700000000000	27.7000000000000
7	980	28	300	215	125	89.8700000000000	27.7000000000000
3	985	25	200	225	123	89.8700000000000	22.1600000000000
3	985	25	200	249	122	100.020000000000	28.1400000000000
9	985	25	200	268	120	100	28.1400000000000
5	988	23	200	292	119	106.430000000000	34.6900000000000
5	988	23	200	306	120	113.710000000000	12.1300000000000
8	988	23	200	316	119	113.710000000000	12.1300000000000
4	920	53	250	800	299	146.410000000000	19.3500000000000
0	920	53	250	785	298	146.410000000000	19.3500000000000
5	920	53	250	766	297	146.410000000000	19.3500000000000
5	920	53	250	751	297	143.160000000000	26.9000000000000
4	920	53	250	722	296	141.290000000000	34.4700000000000
5	920	53	250	698	296	128.560000000000	34.8400000000000
3	920	53	250	683	296	128.520000000000	34.8200000000000
1	920	53	250	659	296	120.900000000000	31.9000000000000
1	920	53	250	644	295	126.630000000000	27.2100000000000
-1	920	53	250	630	295	126.580000000000	27.2000000000000
-6	920	53	250	616	294	134.590000000000	22.9000000000000
-7	920	53	250	605	295	123.390000000000	19.6600000000000
-10	925	51	250	581	295	116.420000000000	24.5200000000000
-12	925	51	250	556	295	111.790000000000	29.6200000000000
-12	925	51	250	528	293	123.230000000000	39.2800000000000
-9	925	51	250	514	293	128.050000000000	34.6900000000000
-3	925	51	250	496	291	140.640000000000	34.2200000000000
3	925	51	250	492	290	152.960000000000	23.6000000000000
7	925	51	250	468	290	142.330000000000	26.6400000000000
12	925	51	250	458	290	122.940000000000	19.6100000000000
20	925	51	250	444	289	116	24.4800000000000
14	925	51	250	430	288	122.840000000000	19.6000000000000
16	925	51	250	416	287	133.950000000000	22.7700000000000
15	925	51	250	392	287	125.850000000000	27.0700000000000
14	925	51	250	379	286	125.800000000000	27.0600000000000
9	925	51	250	365	285	125.750000000000	27.0500000000000
7	925	51	250	339	282	133.690000000000	30.3000000000000
8	925	51	250	328	283	125.630000000000	27.0300000000000
6	925	51	250	303	280	127.300000000000	34.5300000000000
6	925	51	250	290	278	125.460000000000	27.0100000000000
12	930	48	250	255	275	128.270000000000	42.0200000000000
13	930	48	250	243	270	133.310000000000	37.7800000000000
13	930	48	250	222	267	128.100000000000	41.9800000000000
17	930	48	250	202	261	133.110000000000	37.7200000000000
19	930	48	250	185	254	127.860000000000	41.9400000000000
3	930	48	250	191	248	144.380000000000	37.8400000000000
1	945	43	250	190	241	151.660000000000	34.8600000000000
-6	945	43	250	192	234	160.150000000000	32.5600000000000
-11	945	43	250	196	227	151.470000000000	34.8200000000000
-11	960	38	250	226	220	164.650000000000	42.2700000000000
-10	960	38	250	227	216	162.530000000000	37.3500000000000
-4	960	38	250	235	214	169.450000000000	31.0600000000000
0	965	35	250	252	212	164.390000000000	21.1100000000000
0	965	35	250	255	208	164.340000000000	21.1000000000000
1	965	35	250	255	208	159.600000000000	16.2400000000000
0	965	35	250	259	205	132.040000000000	15.0400000000000
-2	965	35	250	259	205	132.010000000000	7.52000000000000
-7	965	35	250	269	204	150.860000000000	11.5800000000000
-9	965	35	250	260	200	114.040000000000	12.1900000000000
-15	965	35	250	266	197	120.820000000000	19.4800000000000
-21	965	35	250	276	196	120.780000000000	19.4800000000000
-20	970	33	250	283	193	143.260000000000	18.8200000000000
-16	970	33	250	288	189	131.720000000000	22.5200000000000
-13	970	33	250	287	186	113.820000000000	24.3700000000000
-12	975	30	250	295	184	113.760000000000	24.3600000000000
-8	975	30	250	304	180	113.670000000000	24.3600000000000
-10	975	30	250	315	180	131.490000000000	22.4900000000000
-9	980	28	200	325	178	131.420000000000	22.4900000000000
-13	980	28	200	335	176	142.810000000000	18.7500000000000
-18	980	28	200	345	176	142.770000000000	18.7500000000000
-21	985	25	200	355	176	158.830000000000	16.1100000000000
-24	985	25	200	365	176	178.910000000000	15.1200000000000
-25	985	25	200	376	174	158.720000000000	16.1000000000000
-20	990	23	150	387	173	142.540000000000	18.7400000000000
-17	990	23	150	397	173	113.070000000000	12.1800000000000
-15	990	23	150	398	172	113.070000000000	12.1800000000000
2	960	38	200	639	303	148.910000000000	31
1	960	38	200	604	301	148.910000000000	31
0	960	38	200	584	300	148.910000000000	31
-3	960	38	200	550	298	147.780000000000	50.1700000000000
-3	960	38	200	535	298	145.970000000000	38.3800000000000
-1	960	38	200	531	297	148.700000000000	30.9400000000000
-2	960	38	200	512	295	153.140000000000	23.6100000000000
-4	960	38	200	508	294	166.210000000000	21.5600000000000
-5	960	38	200	493	294	153.050000000000	23.6000000000000
-3	960	38	200	479	293	145.650000000000	19.1400000000000
-2	960	38	200	475	292	145.610000000000	19.1400000000000
-2	960	38	200	451	292	134.130000000000	22.7900000000000
-1	960	38	200	433	290	142.250000000000	26.6000000000000
3	960	38	200	420	289	134.010000000000	30.3700000000000
5	960	38	200	406	288	142.140000000000	26.5800000000000
7	960	38	200	389	285	142.050000000000	26.5700000000000
10	960	38	200	365	285	133.800000000000	30.3200000000000
13	960	38	200	352	284	133.750000000000	30.3100000000000
11	960	38	200	337	281	133.660000000000	30.3000000000000
9	960	38	200	325	279	141.780000000000	26.5000000000000
13	960	38	200	323	277	152.350000000000	23.4300000000000
15	960	38	200	300	276	133.460000000000	22.7000000000000
10	960	38	200	277	272	133.380000000000	30.2500000000000
7	960	38	200	266	268	133.310000000000	37.8000000000000
5	960	38	200	246	263	138.430000000000	41.4400000000000
7	960	38	200	241	255	148.600000000000	42.2100000000000
2	960	38	200	244	253	151.850000000000	34.9800000000000
1	960	38	200	244	245	162.950000000000	37.5500000000000
1	960	38	200	249	238	162.820000000000	37.5200000000000
-3	960	38	200	272	227	163.430000000000	58.7200000000000
-4	965	35	200	278	223	161.780000000000	53.7900000000000
-6	965	35	200	286	221	164.540000000000	42.3900000000000
-11	965	35	200	278	219	143.740000000000	18.9100000000000
-14	968	33	200	280	216	132.210000000000	15.0700000000000
-12	968	33	200	280	216	114.260000000000	12.2000000000000
-14	968	33	200	290	212	143.580000000000	18.9000000000000
-11	968	33	200	302	208	150.900000000000	23.2100000000000
-9	968	33	200	306	206	146.280000000000	30.4300000000000
-3	968	33	200	320	202	146.170000000000	30.4200000000000
0	975	30	200	335	199	146.070000000000	30.4000000000000
0	975	30	200	350	196	150.580000000000	34.7600000000000
0	975	30	200	367	194	150.470000000000	34.7400000000000
-3	975	30	200	377	193	155.430000000000	27.7300000000000
-4	975	30	200	384	191	150.310000000000	23.1500000000000
-4	975	30	200	402	189	150.210000000000	23.1300000000000
-4	980	28	200	420	187	145.540000000000	30.3400000000000
-7	980	28	200	439	185	150.050000000000	34.6800000000000
-7	980	28	200	448	184	145.360000000000	30.3100000000000
